attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.15,True,least-likely,5231,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0000.jpg,0.15,0.142402
fgsm,0.15,True,least-likely,5654,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0001.jpg,0.15,0.143262
fgsm,0.15,True,least-likely,4463,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0002.jpg,0.15,0.142467
fgsm,0.15,True,least-likely,6298,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0003.jpg,0.15,0.129162
fgsm,0.15,True,least-likely,7315,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0004.jpg,0.15,0.137633
fgsm,0.15,True,least-likely,4597,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0005.jpg,0.15,0.14158
fgsm,0.15,True,least-likely,4597,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0006.jpg,0.15,0.142218
fgsm,0.15,True,least-likely,6488,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0007.jpg,0.15,0.129197
fgsm,0.15,True,least-likely,6298,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0008.jpg,0.15,0.141634
fgsm,0.15,True,least-likely,4137,64,n000412,"""Amit_Sadh""",064_n000412_Amit_Sadh,dataset/clean_cropped/NN1/064_n000412_Amit_Sadh/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/064_n000412_Amit_Sadh/0009.jpg,0.15,0.133073
fgsm,0.15,True,least-likely,5759,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0000.jpg,0.15,0.143783
fgsm,0.15,True,least-likely,1582,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0001.jpg,0.15,0.138932
fgsm,0.15,True,least-likely,4960,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0002.jpg,0.15,0.141378
fgsm,0.15,True,least-likely,6910,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0003.jpg,0.15,0.136352
fgsm,0.15,True,least-likely,3094,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0004.jpg,0.15,0.143445
fgsm,0.15,True,least-likely,5759,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0005.jpg,0.15,0.141196
fgsm,0.15,True,least-likely,103,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0006.jpg,0.15,0.139513
fgsm,0.15,True,least-likely,235,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0007.jpg,0.15,0.143572
fgsm,0.15,True,least-likely,1582,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0008.jpg,0.15,0.142857
fgsm,0.15,True,least-likely,2973,65,n004164,"""Joe_Oliver""",065_n004164_Joe_Oliver,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/065_n004164_Joe_Oliver/0009.jpg,0.15,0.143621
fgsm,0.15,True,least-likely,219,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0000.jpg,0.15,0.142172
fgsm,0.15,True,least-likely,6244,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0001.jpg,0.15,0.134123
fgsm,0.15,True,least-likely,1004,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0002.jpg,0.15,0.144053
fgsm,0.15,True,least-likely,3934,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0003.jpg,0.15,0.144411
fgsm,0.15,True,least-likely,5252,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0004.jpg,0.15,0.144275
fgsm,0.15,True,least-likely,219,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0005.jpg,0.15,0.138807
fgsm,0.15,True,least-likely,8088,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0006.jpg,0.15,0.133941
fgsm,0.15,True,least-likely,6491,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0007.jpg,0.15,0.1351
fgsm,0.15,True,least-likely,2796,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0008.jpg,0.15,0.13934
fgsm,0.15,True,least-likely,1129,66,n008368,"""Sümer_Tilmaç""",066_n008368_S_mer_Tilma,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/066_n008368_S_mer_Tilma/0009.jpg,0.15,0.137088
fgsm,0.15,True,least-likely,1941,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0000.jpg,0.15,0.139643
fgsm,0.15,True,least-likely,5777,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0001.jpg,0.15,0.143343
fgsm,0.15,True,least-likely,274,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0003.jpg,0.15,0.140763
fgsm,0.15,True,least-likely,2922,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0004.jpg,0.15,0.140051
fgsm,0.15,True,least-likely,7728,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0005.jpg,0.15,0.136754
fgsm,0.15,True,least-likely,1530,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0006.jpg,0.15,0.138749
fgsm,0.15,True,least-likely,477,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0007.jpg,0.15,0.139617
fgsm,0.15,True,least-likely,274,67,n006518,"""Nicole_Gale_Anderson""",067_n006518_Nicole_Gale_Anderson,dataset/clean_cropped/NN1/067_n006518_Nicole_Gale_Anderson/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/067_n006518_Nicole_Gale_Anderson/0009.jpg,0.15,0.137767
fgsm,0.15,True,least-likely,4419,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0000.jpg,0.15,0.142856
fgsm,0.15,True,least-likely,8364,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0001.jpg,0.15,0.142291
fgsm,0.15,True,least-likely,266,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0002.jpg,0.15,0.140827
fgsm,0.15,True,least-likely,4012,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0003.jpg,0.15,0.142573
fgsm,0.15,True,least-likely,7315,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0004.jpg,0.15,0.139291
fgsm,0.15,True,least-likely,7696,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0005.jpg,0.15,0.141895
fgsm,0.15,True,least-likely,266,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0006.jpg,0.15,0.135042
fgsm,0.15,True,least-likely,2112,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0007.jpg,0.15,0.135684
fgsm,0.15,True,least-likely,266,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0008.jpg,0.15,0.13752
fgsm,0.15,True,least-likely,8364,68,n002026,"""David_Choquehuanca""",068_n002026_David_Choquehuanca,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/068_n002026_David_Choquehuanca/0009.jpg,0.15,0.140626
fgsm,0.15,True,least-likely,2830,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0000.jpg,0.15,0.136256
fgsm,0.15,True,least-likely,1861,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0001.jpg,0.15,0.142954
fgsm,0.15,True,least-likely,5321,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0002.jpg,0.15,0.142358
fgsm,0.15,True,least-likely,5453,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0003.jpg,0.15,0.136883
fgsm,0.15,True,least-likely,4652,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0004.jpg,0.15,0.138838
fgsm,0.15,True,least-likely,1769,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0005.jpg,0.15,0.138588
fgsm,0.15,True,least-likely,5321,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0006.jpg,0.15,0.129845
fgsm,0.15,True,least-likely,1553,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0007.jpg,0.15,0.141066
fgsm,0.15,True,least-likely,1795,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0008.jpg,0.15,0.14406
fgsm,0.15,True,least-likely,2381,69,n005512,"""Marc_Pircher""",069_n005512_Marc_Pircher,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/069_n005512_Marc_Pircher/0009.jpg,0.15,0.117395
fgsm,0.15,True,least-likely,2691,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0000.jpg,0.15,0.137587
fgsm,0.15,True,least-likely,3923,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0001.jpg,0.15,0.142401
fgsm,0.15,True,least-likely,7282,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0002.jpg,0.15,0.141182
fgsm,0.15,True,least-likely,3511,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0003.jpg,0.15,0.136122
fgsm,0.15,True,least-likely,4493,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0004.jpg,0.15,0.137741
fgsm,0.15,True,least-likely,3443,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0005.jpg,0.15,0.143352
fgsm,0.15,True,least-likely,3844,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0006.jpg,0.15,0.142836
fgsm,0.15,True,least-likely,3443,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0007.jpg,0.15,0.135934
fgsm,0.15,True,least-likely,3443,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0008.jpg,0.15,0.13634
fgsm,0.15,True,least-likely,4844,70,n003629,"""Ismael_Blanco""",070_n003629_Ismael_Blanco,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/070_n003629_Ismael_Blanco/0009.jpg,0.15,0.138632
fgsm,0.15,True,least-likely,3093,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0000.jpg,0.15,0.136245
fgsm,0.15,True,least-likely,807,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0001.jpg,0.15,0.14116
fgsm,0.15,True,least-likely,2024,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0002.jpg,0.15,0.142565
fgsm,0.15,True,least-likely,807,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0003.jpg,0.15,0.143234
fgsm,0.15,True,least-likely,6191,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0004.jpg,0.15,0.140828
fgsm,0.15,True,least-likely,8413,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0005.jpg,0.15,0.139044
fgsm,0.15,True,least-likely,6623,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0006.jpg,0.15,0.141575
fgsm,0.15,True,least-likely,6623,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0007.jpg,0.15,0.142887
fgsm,0.15,True,least-likely,1590,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0008.jpg,0.15,0.142855
fgsm,0.15,True,least-likely,6505,71,n003050,"""Germaine_Greer""",071_n003050_Germaine_Greer,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/071_n003050_Germaine_Greer/0009.jpg,0.15,0.142421
fgsm,0.15,True,least-likely,6342,72,n005111,"""Lenny_Hayes""",072_n005111_Lenny_Hayes,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/072_n005111_Lenny_Hayes/0000.jpg,0.15,0.142789
fgsm,0.15,True,least-likely,96,72,n005111,"""Lenny_Hayes""",072_n005111_Lenny_Hayes,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/072_n005111_Lenny_Hayes/0001.jpg,0.15,0.140581
fgsm,0.15,True,least-likely,1193,72,n005111,"""Lenny_Hayes""",072_n005111_Lenny_Hayes,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/072_n005111_Lenny_Hayes/0003.jpg,0.15,0.131864
fgsm,0.15,True,least-likely,917,72,n005111,"""Lenny_Hayes""",072_n005111_Lenny_Hayes,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/072_n005111_Lenny_Hayes/0004.jpg,0.15,0.140665
fgsm,0.15,True,least-likely,144,72,n005111,"""Lenny_Hayes""",072_n005111_Lenny_Hayes,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_150/072_n005111_Lenny_Hayes/0005.jpg,0.15,0.140628
